"k","replicate","rho"
50,7560,0.802825413613357
50,7561,0.772204175165571
50,7562,0.815617838885951
50,7563,0.788773891365113
50,7564,0.756389917151419
50,7565,0.734431265896099
50,7566,0.788169524816801
50,7567,0.741230389564604
50,7568,0.809070534612576
50,7569,0.689456321925915
50,7570,0.777139835310116
50,7571,0.72768250610662
50,7572,0.81400619475712
50,7573,0.778046385132583
50,7574,0.757296466973886
50,7575,0.749691521240966
50,7576,0.759159930497847
50,7577,0.784593689405958
50,7578,0.772002719649467
50,7579,0.802372138702123
50,7580,0.798191936742968
50,7581,0.845936894059581
50,7582,0.694845256981693
50,7583,0.812042003475108
50,7584,0.74964115736194
50,7585,0.716400997204805
50,7586,0.764095590642391
50,7587,0.758857747223691
50,7588,0.774571277479791
50,7589,0.732517438493113
50,7590,0.782025131575634
50,7591,0.761325577295963
50,7592,0.691773060361109
50,7593,0.725164312155322
50,7594,0.764498501674599
50,7595,0.703306388658055
50,7596,0.748180604870187
50,7597,0.760419027473496
50,7598,0.755684822845055
50,7599,0.804084510589006
50,7600,0.80040794742011
50,7601,0.744000402911032
50,7602,0.743345672483695
50,7603,0.803631235677772
50,7604,0.834302838004583
50,7605,0.81738057465186
50,7606,0.696910176021757
50,7607,0.802875777492382
50,7608,0.800508675178162
50,7609,0.774873460753947
50,7610,0.779406209866284
50,7611,0.790284807735892
50,7612,0.723703759663569
50,7613,0.772153811286545
50,7614,0.778852207196998
50,7615,0.735942182266878
50,7616,0.701342197376042
50,7617,0.822719145828612
50,7618,0.77608219385057
50,7619,0.722847573720128
50,7620,0.741885119991942
50,7621,0.776031829971544
50,7622,0.790637354889074
50,7623,0.715141900229156
50,7624,0.675253708040593
50,7625,0.812646370023419
50,7626,0.803883055072902
50,7627,0.798897031049332
50,7628,0.755735186724082
50,7629,0.718063005212662
50,7630,0.721286293470323
50,7631,0.83596484601244
50,7632,0.710055148447533
50,7633,0.745662410918889
50,7634,0.707486590617209
50,7635,0.708493868197729
50,7636,0.747475510563824
50,7637,0.793306640477449
50,7638,0.77321145274609
50,7639,0.64473319735086
50,7640,0.774974188511999
50,7641,0.782276950970764
50,7642,0.785802422502581
50,7643,0.781722948301478
50,7644,0.728387600412984
50,7645,0.715846994535519
50,7646,0.693737251643122
50,7647,0.742640578177331
50,7648,0.706378585278638
50,7649,0.739719473193825
50,7650,0.713782075495455
50,7651,0.713328800584221
50,7652,0.775931102213492
50,7653,0.778096749011609
50,7654,0.718163732970713
50,7655,0.730351791694996
50,7656,0.73105688600136
50,7657,0.759210294376873
50,7658,0.80403414670998
50,7659,0.766815240109793
50,7660,0.797134295283423
50,7661,0.797134295283423
50,7662,0.754123542595251
50,7663,0.737150915363501
50,7664,0.741381481201682
50,7665,0.78207549545466
50,7666,0.808012893153031
50,7667,0.80952380952381
50,7668,0.724459217848959
50,7669,0.790486263251996
50,7670,0.745662410918889
50,7671,0.726473773009997
50,7672,0.710155876205585
50,7673,0.710709878874871
50,7674,0.764750321069729
50,7675,0.747173327289668
50,7676,0.766664148472715
50,7677,0.813855103120042
50,7678,0.721084837954219
50,7679,0.815416383369847
50,7680,0.782528770365894
50,7681,0.830324091561532
50,7682,0.839288862028153
50,7683,0.758051925159276
50,7684,0.770239983883559
50,7685,0.854448389614968
50,7686,0.749842612878044
50,7687,0.714134622648636
50,7688,0.833849563093349
50,7689,0.74677041625746
50,7690,0.757649014127068
50,7691,0.732315982977009
50,7692,0.805545063080759
50,7693,0.722243207171816
50,7694,0.670469139533127
50,7695,0.748936063055576
50,7696,0.715141900229156
50,7697,0.738359648460124
50,7698,0.766160509682456
50,7699,0.786205333534789
50,7700,0.7658583264083
50,7701,0.710105512326559
50,7702,0.782679862002972
50,7703,0.77346327214122
50,7704,0.792097907380826
50,7705,0.773312180504142
50,7706,0.759965752562262
50,7707,0.783938958978621
50,7708,0.777492382463297
50,7709,0.776686560398882
50,7710,0.787111883357256
50,7711,0.800961950089396
50,7712,0.756087733877263
50,7713,0.777744201858427
50,7714,0.778197476769661
50,7715,0.850368915413865
50,7716,0.815466747248873
50,7717,0.793508095993554
50,7718,0.826194253481403
50,7719,0.727279595074413
50,7720,0.73629472942006
50,7721,0.734078718742918
50,7722,0.752814081740576
50,7723,0.730704338848178
50,7724,0.789277530155372
50,7725,0.75301553725668
50,7726,0.770391075520637
50,7727,0.815869658281081
50,7728,0.798494120017124
50,7729,0.792047543501801
50,7730,0.681146281886631
50,7731,0.753619903804991
50,7732,0.801969227669915
50,7733,0.803429780161668
50,7734,0.714033894890584
50,7735,0.778751479438946
50,7736,0.822165143159326
50,7737,0.803983782830954
50,7738,0.853793659187631
50,7739,0.824632973231598
50,7740,0.710407695600715
50,7741,0.750598071063433
50,7742,0.750094432273174
50,7743,0.714789353075974
50,7744,0.779607665382388
50,7745,0.813552919845887
50,7746,0.849210546196268
50,7747,0.759965752562262
50,7748,0.734531993654151
50,7749,0.774168366447584
50,7750,0.774873460753947
50,7751,0.796076653823877
50,7752,0.865226259726524
50,7753,0.825791342449195
50,7754,0.812797461660497
50,7755,0.726524136889023
50,7756,0.776535468761804
50,7757,0.729898516783763
50,7758,0.775125280149077
50,7759,0.716048450051623
50,7760,0.746317141346227
50,7761,0.800005036387903
50,7762,0.701191105738964
50,7763,0.698270000755458
50,7764,0.81712875525673
50,7765,0.755835914482133
50,7766,0.777542746342323
50,7767,0.815920022160107
50,7768,0.819193674296794
50,7769,0.819697313087054
50,7770,0.699277278335977
50,7771,0.81949585757095
50,7772,0.750195160031226
50,7773,0.759260658255899
50,7774,0.799954672508877
50,7775,0.731711616428697
50,7776,0.638185893077485
50,7777,0.629321850368915
50,7778,0.766613784593689
50,7779,0.754375361990381
50,7780,0.843469063987308
50,7781,0.805545063080759
50,7782,0.804084510589006
50,7783,0.671778600387802
50,7784,0.766059781924404
50,7785,0.665533479388583
50,7786,0.684923572813578
50,7787,0.757145375336808
50,7788,0.7410289340485
50,7789,0.791342449195437
50,7790,0.779859484777518
50,7791,0.770491803278689
50,7792,0.77346327214122
50,7793,0.652136687567677
50,7794,0.709450781899222
50,7795,0.804134874468031
50,7796,0.788622799728035
50,7797,0.712271159124676
50,7798,0.796278109339981
50,7799,0.729193422477399
50,7800,0.805696154717836
50,7801,0.781219309511219
50,7802,0.739971292588955
50,7803,0.795119740122384
50,7804,0.760167208078366
50,7805,0.761375941174989
50,7806,0.692578882425524
50,7807,0.736999823726423
50,7808,0.795371559517514
50,7809,0.745410591523759
50,7810,0.743950039032006
50,7811,0.804487421621213
50,7812,0.780866762358037
50,7813,0.691521240965979
50,7814,0.796127017702904
50,7815,0.713983531011559
50,7816,0.691873788119161
50,7817,0.780363123567777
50,7818,0.735992546145904
50,7819,0.780917126237063
50,7820,0.775427463423233
50,7821,0.790788446526152
50,7822,0.753821359321095
50,7823,0.727380322832465
50,7824,0.761476668933041
50,7825,0.730502883332074
50,7826,0.834252474125557
50,7827,0.716854272116038
50,7828,0.804386693863161
50,7829,0.72743068671149
50,7830,0.756843192062653
50,7831,0.742086575508046
50,7832,0.8364684848027
50,7833,0.740978570169474
50,7834,0.817934577321145
50,7835,0.74178439223389
50,7836,0.854750572889124
50,7837,0.763692679610184
50,7838,0.750094432273174
50,7839,0.813150008813679
50,7840,0.815768930523029
50,7841,0.765707234771222
50,7842,0.785046964317192
50,7843,0.739064742766488
50,7844,0.648409760519755
50,7845,0.733776535468762
50,7846,0.786205333534789
50,7847,0.777643474100375
50,7848,0.675253708040593
50,7849,0.776434741003752
50,7850,0.721941023897661
50,7851,0.777290926947193
50,7852,0.777945657374531
50,7853,0.778046385132583
50,7854,0.656770164438065
50,7855,0.78494623655914
50,7856,0.762433582634535
50,7857,0.761224849537911
50,7858,0.728639419808114
50,7859,0.743295308604669
50,7860,0.781370401148296
50,7861,0.780312759688751
50,7862,0.770945078189922
50,7863,0.784090050615698
50,7864,0.654251970486767
50,7865,0.832338646722571
50,7866,0.804437057742187
50,7867,0.732718894009217
50,7868,0.780917126237063
50,7869,0.784845508801088
50,7870,0.737251643121553
50,7871,0.693586160006044
50,7872,0.790032988340762
50,7873,0.788119160937775
50,7874,0.769182342424014
50,7875,0.787514794389464
50,7876,0.772455994560701
50,7877,0.821258593336859
50,7878,0.678980635088515
50,7879,0.766865603988819
50,7880,0.844375613809776
50,7881,0.800256855783033
50,7882,0.787615522147516
50,7883,0.739820200951877
50,7884,0.725365767671426
50,7885,0.805947974112966
50,7886,0.83858376772179
50,7887,0.777895293495505
50,7888,0.751806804160056
50,7889,0.801264133363552
50,7890,0.684722117297474
50,7891,0.804739241016343
50,7892,0.763440860215054
50,7893,0.723250484752336
50,7894,0.782780589761023
50,7895,0.768023973206416
50,7896,0.692427790788447
50,7897,0.778046385132583
50,7898,0.850016368260683
50,7899,0.708242048802599
50,7900,0.737906373548891
50,7901,0.781420765027322
50,7902,0.770391075520637
50,7903,0.804437057742187
50,7904,0.810077812193095
50,7905,0.742590214298305
50,7906,0.718667371760973
50,7907,0.724912492760192
50,7908,0.739568381556748
50,7909,0.7357910906298
50,7910,0.72058119916396
50,7911,0.746468232983304
50,7912,0.688902319256629
50,7913,0.731711616428697
50,7914,0.824078970562313
50,7915,0.776736924277908
50,7916,0.792954093324268
50,7917,0.780665306841933
50,7918,0.791040265921281
50,7919,0.744856588854474
50,7920,0.764397773916547
50,7921,0.809725265039913
50,7922,0.763541587973106
50,7923,0.811236181410692
50,7924,0.854952028405228
50,7925,0.734632721412203
50,7926,0.782982045277127
50,7927,0.750849890458563
50,7928,0.708191684923573
50,7929,0.756893555941679
50,7930,0.771650172496286
50,7931,0.806300521266148
50,7932,0.757346830852912
50,7933,0.683815567475007
50,7934,0.745259499886681
50,7935,0.767268515021027
50,7936,0.666994031880335
50,7937,0.732164891339931
50,7938,0.817934577321145
50,7939,0.760570119110574
50,7940,0.714487169801818
50,7941,0.766815240109793
50,7942,0.864521165420161
50,7943,0.764498501674599
50,7944,0.78257913424492
50,7945,0.749338974087784
50,7946,0.74989297675707
50,7947,0.74964115736194
50,7948,0.782377678728816
50,7949,0.735639998992722
50,7950,0.791090629800307
50,7951,0.8325904661177
50,7952,0.766513056835638
50,7953,0.716149177809675
50,7954,0.813049281055627
50,7955,0.661856916219687
50,7956,0.74702223565259
50,7957,0.721538112865453
50,7958,0.801918863790889
50,7959,0.785097328196218
50,7960,0.759311022134925
50,7961,0.803933418951928
50,7962,0.715393719624285
50,7963,0.726876684042205
50,7964,0.787766613784594
50,7965,0.737654554153761
50,7966,0.734078718742918
50,7967,0.631840044320214
50,7968,0.80564579083881
50,7969,0.818337488353353
50,7970,0.834000654730427
50,7971,0.773513636020246
50,7972,0.836367757044648
50,7973,0.717609730301428
50,7974,0.820855682304651
50,7975,0.835561934980232
50,7976,0.809372717886732
50,7977,0.675858074588905
50,7978,0.804940696532447
50,7979,0.769383797940117
50,7980,0.780413487446803
50,7981,0.785399511470373
50,7982,0.821107501699781
50,7983,0.776384377124726
50,7984,0.750598071063433
50,7985,0.776736924277908
50,7986,0.638588804109693
50,7987,0.80589761023394
50,7988,0.702500566593639
50,7989,0.763894135126287
50,7990,0.842915061318023
50,7991,0.834605021278739
50,7992,0.751857168039082
50,7993,0.756792828183627
50,7994,0.759210294376873
50,7995,0.750547707184407
50,7996,0.783636775704465
50,7997,0.78207549545466
50,7998,0.742640578177331
50,7999,0.772304902923623
50,8000,0.716904635995064
50,8001,0.734632721412203
50,8002,0.851879831784644
50,8003,0.740626023016293
50,8004,0.740928206290449
50,8005,0.783485684067387
50,8006,0.831633552416207
50,8007,0.735337815718567
50,8008,0.827554078215104
50,8009,0.702702022109743
50,8010,0.835310115585102
50,8011,0.766462692956612
50,8012,0.790234443856866
50,8013,0.794313918057969
50,8014,0.735690362871748
50,8015,0.728236508775906
50,8016,0.669764045226763
50,8017,0.741431845080708
50,8018,0.78494623655914
50,8019,0.79305482108232
50,8020,0.773866183173428
50,8021,0.751756440281031
50,8022,0.719019918914155
50,8023,0.743698219636876
50,8024,0.712976253431039
50,8025,0.678275540782151
50,8026,0.790738082647125
50,8027,0.773060361109013
50,8028,0.721286293470323
50,8029,0.800861222331344
50,8030,0.792651910050112
50,8031,0.757397194731938
50,8032,0.743345672483695
50,8033,0.759008838860769
50,8034,0.641258089698069
50,8035,0.754425725869406
50,8036,0.746166049709149
50,8037,0.827050439424845
50,8038,0.775226007907129
50,8039,0.731610888670645
50,8040,0.703507844174158
50,8041,0.663015285437284
50,8042,0.762433582634535
50,8043,0.805343607564655
50,8044,0.770441439399662
50,8045,0.762181763239405
50,8046,0.779355845987258
50,8047,0.752814081740576
50,8048,0.797839389589786
50,8049,0.824179698320365
50,8050,0.841958147616529
50,8051,0.700133464279419
50,8052,0.748936063055576
50,8053,0.759562841530055
50,8054,0.806552340661278
50,8055,0.748583515902395
50,8056,0.830273727682506
50,8057,0.779053662713102
50,8058,0.754375361990381
50,8059,0.753922087079147
50,8060,0.789076074639269
50,8061,0.752461534587394
50,8062,0.727783233864672
50,8063,0.615522147515802
50,8064,0.821460048852963
50,8065,0.686535216942409
50,8066,0.747475510563824
50,8067,0.754929364659666
50,8068,0.733575079952658
50,8069,0.832389010601597
50,8070,0.696356173352472
50,8071,0.745712774797915
50,8072,0.731711616428697
50,8073,0.821359321094911
50,8074,0.808617259701342
50,8075,0.658180353050792
50,8076,0.764246682279469
50,8077,0.77920475435018
50,8078,0.838231220568608
50,8079,0.780715670720959
50,8080,0.824784064868676
50,8081,0.674750069250334
50,8082,0.831633552416207
50,8083,0.730754702727204
50,8084,0.714839716955
50,8085,0.803127596887512
50,8086,0.739719473193825
50,8087,0.743698219636876
50,8088,0.726675228526101
50,8089,0.768829795270832
50,8090,0.78257913424492
50,8091,0.718465916244869
50,8092,0.798846667170305
50,8093,0.790083352219788
50,8094,0.794867920727254
50,8095,0.730905794364282
50,8096,0.679182090604618
50,8097,0.732467074614087
50,8098,0.785500239228425
50,8099,0.735639998992722
50,8100,0.760821938505704
50,8101,0.751806804160056
50,8102,0.745712774797915
50,8103,0.746468232983304
50,8104,0.778147112890635
50,8105,0.748331696507265
50,8106,0.646898844148976
50,8107,0.787363702752386
50,8108,0.821711868248092
50,8109,0.779859484777518
50,8110,0.820402407393418
50,8111,0.733474352194606
50,8112,0.76087230238473
50,8113,0.791946815743749
50,8114,0.726524136889023
50,8115,0.700183828158445
50,8116,0.847044899398152
50,8117,0.765757598650248
50,8118,0.773161088867065
50,8119,0.760066480320314
50,8120,0.700183828158445
50,8121,0.78232731484979
50,8122,0.747425146684798
50,8123,0.757850469643172
50,8124,0.795270831759462
50,8125,0.735639998992722
50,8126,0.791292085316411
50,8127,0.803983782830954
50,8128,0.769383797940117
50,8129,0.789781168945632
50,8130,0.75251189846642
50,8131,0.77608219385057
50,8132,0.818236760595301
50,8133,0.772355266802649
50,8134,0.791292085316411
50,8135,0.65208632368865
50,8136,0.745460955402785
50,8137,0.84407343053562
50,8138,0.727732869985646
50,8139,0.726121225856815
50,8140,0.83284228551283
50,8141,0.761728488328171
50,8142,0.78519805595427
50,8143,0.748079877112135
50,8144,0.720631563042986
50,8145,0.746619324620382
50,8146,0.751202437611745
50,8147,0.806552340661278
50,8148,0.81662511646647
50,8149,0.748432424265317
50,8150,0.74677041625746
50,8151,0.79854448389615
50,8152,0.808214348669135
50,8153,0.7305532472111
50,8154,0.790234443856866
50,8155,0.81738057465186
50,8156,0.778298204527713
50,8157,0.815819294402055
50,8158,0.709652237415326
50,8159,0.742489486540253
50,8160,0.786960791720178
50,8161,0.800206491904006
50,8162,0.758203016796354
50,8163,0.721991387776687
50,8164,0.818136032837249
50,8165,0.798745939412254
50,8166,0.750497343305381
50,8167,0.796227745460955
50,8168,0.774772732995895
50,8169,0.773765455415376
50,8170,0.779255118229206
50,8171,0.788270252574853
50,8172,0.779255118229206
50,8173,0.700083100400393
50,8174,0.740525295258241
50,8175,0.765405051497066
50,8176,0.774017274810506
50,8177,0.834202110246531
50,8178,0.708997506987988
50,8179,0.736999823726423
50,8180,0.808063257032057
50,8181,0.773009997229987
50,8182,0.836317393165622
50,8183,0.760469391352522
50,8184,0.823676059530105
50,8185,0.762383218755509
50,8186,0.69811890911838
50,8187,0.79491828460628
50,8188,0.704716577270781
50,8189,0.731359069275516
50,8190,0.795522651154592
50,8191,0.727581778348568
50,8192,0.782881317519075
50,8193,0.76611014580343
50,8194,0.772808541713883
50,8195,0.620961446450606
50,8196,0.849361637833346
50,8197,0.767872881569339
50,8198,0.7357910906298
50,8199,0.776031829971544
50,8200,0.699730553247211
50,8201,0.810581450983355
50,8202,0.761375941174989
50,8203,0.750749162700511
50,8204,0.837475762383219
50,8205,0.827050439424845
50,8206,0.786759336204074
50,8207,0.809825992797965
50,8208,0.852131651179774
50,8209,0.743295308604669
50,8210,0.709652237415326
50,8211,0.79804084510589
50,8212,0.787514794389464
50,8213,0.780665306841933
50,8214,0.802422502581149
50,8215,0.781521492785374
50,8216,0.801113041726474
50,8217,0.770793986552844
50,8218,0.73604291002493
50,8219,0.722797209841102
50,8220,0.812042003475108
50,8221,0.804537785500239
50,8222,0.765203595980962
50,8223,0.855405303316462
50,8224,0.768779431391806
50,8225,0.841555236584322
50,8226,0.814459469668354
50,8227,0.735639998992722
50,8228,0.784039686736672
50,8229,0.797436478557578
50,8230,0.842058875374581
50,8231,0.859837324670746
50,8232,0.704817305028833
50,8233,0.794112462541865
50,8234,0.751554984764927
50,8235,0.810228903830173
50,8236,0.726121225856815
50,8237,0.757800105764146
50,8238,0.794867920727254
50,8239,0.779506937624336
50,8240,0.743748583515902
50,8241,0.802069955427967
50,8242,0.742993125330513
50,8243,0.746568960741356
50,8244,0.759512477651029
50,8245,0.787766613784594
50,8246,0.600916622598272
50,8247,0.846289441212762
50,8248,0.639696809448264
50,8249,0.746468232983304
50,8250,0.764699957190703
50,8251,0.814660925184458
50,8252,0.77321145274609
50,8253,0.672936969605399
50,8254,0.749490065724862
50,8255,0.826496436755559
50,8256,0.800105764145955
50,8257,0.720883382438115
50,8258,0.659943088816701
50,8259,0.755433003449926
50,8260,0.807005615572511
50,8261,0.772959633350961
50,8262,0.858628591574123
50,8263,0.798141572863942
50,8264,0.773513636020246
50,8265,0.723703759663569
50,8266,0.789076074639269
50,8267,0.835511571101206
50,8268,0.715846994535519
50,8269,0.699730553247211
50,8270,0.802321774823097
50,8271,0.74651859686233
50,8272,0.805847246354914
50,8273,0.813401828208809
50,8274,0.777290926947193
50,8275,0.755332275691874
50,8276,0.779557301503362
50,8277,0.829165722343935
50,8278,0.718113369091688
50,8279,0.815265291732769
50,8280,0.790385535493944
50,8281,0.774621641358818
50,8282,0.755080456296744
50,8283,0.669612953589686
50,8284,0.683916295233059
50,8285,0.783435320188361
50,8286,0.753116265014732
50,8287,0.742640578177331
50,8288,0.779658029261414
50,8289,0.796630656493163
50,8290,0.713580619979351
50,8291,0.793357004356476
50,8292,0.738510740097202
50,8293,0.777542746342323
50,8294,0.823424240134975
50,8295,0.819193674296794
50,8296,0.723854851300647
50,8297,0.753519176046939
50,8298,0.761879579965249
50,8299,0.784241142252776
50,8300,0.804688877137317
50,8301,0.749490065724862
50,8302,0.75226007907129
50,8303,0.76560650701317
50,8304,0.745108408249603
50,8305,0.759361386013951
50,8306,0.797990481226864
50,8307,0.818639671627509
50,8308,0.780161668051673
50,8309,0.741230389564604
50,8310,0.669915136863841
50,8311,0.775729646697389
50,8312,0.764145954521417
50,8313,0.788522071969983
50,8314,0.662159099493843
50,8315,0.766563420714663
50,8316,0.748533152023369
50,8317,0.809322354007706
50,8318,0.763944499005313
50,8319,0.794364281936995
50,8320,0.721235929591297
50,8321,0.789529349550502
50,8322,0.756843192062653
50,8323,0.785701694744529
50,8324,0.687189947369746
50,8325,0.744050766790058
50,8326,0.682455742741306
50,8327,0.726876684042205
50,8328,0.774319458084662
50,8329,0.704716577270781
50,8330,0.789881896703684
50,8331,0.824935156505754
50,8332,0.732164891339931
50,8333,0.748583515902395
50,8334,0.815164563974717
50,8335,0.788421344211931
50,8336,0.856462944776007
50,8337,0.789176802397321
50,8338,0.767671426053235
50,8339,0.721638840623505
50,8340,0.798141572863942
50,8341,0.805494699201732
50,8342,0.79491828460628
50,8343,0.755936642240185
50,8344,0.796932839767319
50,8345,0.770189620004533
50,8346,0.80927199012868
50,8347,0.737553826395709
50,8348,0.804487421621213
50,8349,0.647755030092418
50,8350,0.734179446500969
50,8351,0.764196318400443
50,8352,0.833497015940168
50,8353,0.778751479438946
50,8354,0.825942434086273
50,8355,0.83284228551283
50,8356,0.703810027448314
50,8357,0.722998665357206
50,8358,0.714789353075974
50,8359,0.774369821963688
50,8360,0.775628918939337
50,8361,0.799249578202513
50,8362,0.72793432550175
50,8363,0.814660925184458
50,8364,0.609629573669764
50,8365,0.726373045251945
50,8366,0.757598650248042
50,8367,0.686333761426305
50,8368,0.73105688600136
50,8369,0.700637103069678
50,8370,0.742086575508046
50,8371,0.750094432273174
50,8372,0.684268842386241
50,8373,0.746216413588175
50,8374,0.726373045251945
50,8375,0.689657777442019
50,8376,0.699932008763315
50,8377,0.71771045805948
50,8378,0.713479892221299
50,8379,0.737604190274735
50,8380,0.712875525672987
50,8381,0.744856588854474
50,8382,0.771045805947974
50,8383,0.748633879781421
50,8384,0.747223691168694
50,8385,0.7305532472111
50,8386,0.790939538163229
50,8387,0.699629825489159
50,8388,0.75200825967616
50,8389,0.82785626148926
50,8390,0.731711616428697
50,8391,0.791090629800307
50,8392,0.771247261464078
50,8393,0.71771045805948
50,8394,0.737604190274735
50,8395,0.777794565737453
50,8396,0.650877590592027
50,8397,0.795975926065826
50,8398,0.729042330840321
50,8399,0.822014051522248
50,8400,0.793457732114527
50,8401,0.789428621792451
50,8402,0.750547707184407
50,8403,0.818790763264587
50,8404,0.788924983002191
50,8405,0.762332854876483
50,8406,0.74364785575785
50,8407,0.718818463398051
50,8408,0.772506358439727
50,8409,0.76797360932739
50,8410,0.751504620885901
50,8411,0.769887436730377
50,8412,0.788018433179724
50,8413,0.707285135101105
50,8414,0.726171589735842
50,8415,0.787867341542646
50,8416,0.694089798796303
50,8417,0.854901664526202
50,8418,0.839993956334517
50,8419,0.790838810405177
50,8420,0.775830374455441
50,8421,0.764548865553625
50,8422,0.818992218780691
50,8423,0.724610309486037
50,8424,0.730956158243308
50,8425,0.761174485658885
50,8426,0.813502555966861
50,8427,0.735136360202463
50,8428,0.715494447382337
50,8429,0.840900506156984
50,8430,0.735992546145904
50,8431,0.823927878925235
50,8432,0.739467653798696
50,8433,0.819395129812898
50,8434,0.772657450076805
50,8435,0.784996600438166
50,8436,0.810581450983355
50,8437,0.756692100425575
50,8438,0.687844677797084
50,8439,0.733575079952658
50,8440,0.724711037244089
50,8441,0.729193422477399
50,8442,0.768074337085442
50,8443,0.738611467855254
50,8444,0.821258593336859
50,8445,0.680088640427086
50,8446,0.702752385988769
50,8447,0.777442018584271
50,8448,0.672382966936113
50,8449,0.721941023897661
50,8450,0.778247840648687
50,8451,0.789025710760243
50,8452,0.756490644909471
50,8453,0.786255697413815
50,8454,0.772405630681675
50,8455,0.77683765203596
50,8456,0.756893555941679
50,8457,0.761879579965249
50,8458,0.82710080330387
50,8459,0.738359648460124
50,8460,0.761023394021808
50,8461,0.707990229407469
50,8462,0.837475762383219
50,8463,0.735992546145904
50,8464,0.689959960716174
50,8465,0.708493868197729
50,8466,0.656568708921961
50,8467,0.732164891339931
50,8468,0.722343934929868
50,8469,0.666943668001309
50,8470,0.774520913600766
50,8471,0.765908690287326
50,8472,0.761426305054015
50,8473,0.750346251668303
50,8474,0.807761073757901
50,8475,0.756692100425575
50,8476,0.848404724131853
50,8477,0.719070282793181
50,8478,0.828561355795623
50,8479,0.752058623555186
50,8480,0.712623706277858
50,8481,0.747223691168694
50,8482,0.704011482964418
50,8483,0.726272317493893
50,8484,0.771650172496286
50,8485,0.776686560398882
50,8486,0.747223691168694
50,8487,0.763843771247261
50,8488,0.814459469668354
50,8489,0.735136360202463
50,8490,0.805041424290499
50,8491,0.790637354889074
50,8492,0.72244466268792
50,8493,0.815265291732769
50,8494,0.691370149328901
50,8495,0.803681599556798
50,8496,0.724509581727985
50,8497,0.727279595074413
50,8498,0.781118581753167
50,8499,0.622472362821385
50,8500,0.773866183173428
50,8501,0.70174510840825
50,8502,0.807710709878875
50,8503,0.785298783712322
50,8504,0.816121477676211
50,8505,0.702349474956561
50,8506,0.68527611996676
50,8507,0.811236181410692
50,8508,0.833043741028934
50,8509,0.752411170708368
50,8510,0.805494699201732
50,8511,0.697212359295913
50,8512,0.784241142252776
50,8513,0.735639998992722
50,8514,0.793105184961346
50,8515,0.800458311299136
50,8516,0.776787288156934
50,8517,0.744554405580318
50,8518,0.758807383344665
50,8519,0.80091158621037
50,8520,0.716400997204805
50,8521,0.794465009695047
50,8522,0.863765707234771
50,8523,0.78993226058271
50,8524,0.761527032812067
50,8525,0.780262395809725
50,8526,0.735992546145904
50,8527,0.78756515826849
50,8528,0.783989322857647
50,8529,0.702601294351691
50,8530,0.826848983908741
50,8531,0.797386114678552
50,8532,0.763037949182846
50,8533,0.724157034574803
50,8534,0.847498174309385
50,8535,0.775377099544207
50,8536,0.738309284581098
50,8537,0.76872906751278
50,8538,0.787615522147516
50,8539,0.747475510563824
50,8540,0.798141572863942
50,8541,0.690916874417668
50,8542,0.732819621767268
50,8543,0.790586991010048
50,8544,0.833245196545038
50,8545,0.819294402054846
50,8546,0.753720631563043
50,8547,0.781269673390245
50,8548,0.715041172471104
50,8549,0.778902571076024
50,8550,0.845332527511269
50,8551,0.824230062199391
50,8552,0.775074916270051
50,8553,0.719523557704414
50,8554,0.826546800634585
50,8555,0.806804160056408
50,8556,0.77870111555992
50,8557,0.665180932235401
50,8558,0.748684243660447
50,8559,0.773110724988039
50,8560,0.704162574601496
50,8561,0.83621666540757
50,8562,0.704061846843444
50,8563,0.782830953640049
50,8564,0.753821359321095
50,8565,0.73604291002493
50,8566,0.762685402029664
50,8567,0.733121805041424
50,8568,0.767268515021027
50,8569,0.834151746367505
50,8570,0.708796051471884
50,8571,0.747676966079928
50,8572,0.778751479438946
50,8573,0.773916547052454
50,8574,0.786608244566997
50,8575,0.65757598650248
50,8576,0.772808541713883
50,8577,0.821006773941729
50,8578,0.745058044370577
50,8579,0.735438543476619
50,8580,0.75563445896603
50,8581,0.808113620911083
50,8582,0.746417869104278
50,8583,0.803580871798746
50,8584,0.606658104807232
50,8585,0.694895620860719
50,8586,0.830676638714714
50,8587,0.711515700939286
50,8588,0.763440860215054
50,8589,0.754022814837199
50,8590,0.726373045251945
50,8591,0.74964115736194
50,8592,0.804991060411473
50,8593,0.774168366447584
50,8594,0.805192515927577
50,8595,0.743698219636876
50,8596,0.712271159124676
50,8597,0.793004457203294
50,8598,0.848303996373801
50,8599,0.797285386920501
50,8600,0.747324418926746
50,8601,0.697967817481302
50,8602,0.768124700964468
50,8603,0.823273148497897
50,8604,0.750648434942459
50,8605,0.786860063962126
50,8606,0.703759663569288
50,8607,0.745108408249603
50,8608,0.748482788144343
50,8609,0.757850469643172
50,8610,0.786557880687971
50,8611,0.754324998111355
50,8612,0.82835990027952
50,8613,0.771398353101156
50,8614,0.794162826420891
50,8615,0.849613457228476
50,8616,0.780262395809725
50,8617,0.74938933796681
50,8618,0.726221953614867
50,8619,0.742942761451487
50,8620,0.743950039032006
50,8621,0.775024552391025
50,8622,0.704011482964418
50,8623,0.764951776585833
50,8624,0.811790184079978
50,8625,0.810984362015562
50,8626,0.743950039032006
50,8627,0.737503462516683
50,8628,0.755886278361159
50,8629,0.759462113772003
50,8630,0.751152073732719
50,8631,0.797033567525371
50,8632,0.674498249855204
50,8633,0.832389010601597
50,8634,0.753922087079147
50,8635,0.815617838885951
